country,city,year,ph,sulphates,chlorides
China,Taian,2017,8.553772926,88.14424133,2.309483528
China,Taian,2018,8.909598351,90.57910156,0
China,Taian Shi,2018,6.807727814,72.22383118,20.04911804
China,Taian Shi,2019,26.30699539,54.38208389,16.65149307
China,Taicang,2014,0,0,0
China,Taicang,2015,7.853256226,82.77108002,8.611971855
China,Taicang,2016,5.715879917,56.05651855,26.94200134
China,Taicang,2017,2.968872547,11.15459728,67.76124573
China,Taicang,2018,11.38255787,15.32969761,61.69790649
China,Taicang Shi,2018,8.915558815,90.63964081,4.66E-10
China,Taicang Shi,2019,4.143064499,28.37742805,3.648953676
China,Taichung,2014,8.878725052,90.26517487,0
China,Taichung,2018,8.911772728,90.60122681,9.31E-10
China,Taichung City,2017,10.3397522,79.78058624,8.965130806
China,Taierzhuang Qu,2018,8.879220963,90.27027893,0
China,Taierzhuang Qu,2019,8.922872543,90.7140274,0
China,Taihe District,2018,9.084137917,78.03868103,12.08825016
China,Taihe District,2019,8.594340324,88.3239975,1.855144143
China,Taihe Qu,2018,8.837885857,89.85001373,0
China,Taihe Qu,2019,8.273900032,78.44123077,12.82554817
China,Tainan,2014,7.791587353,82.11611938,8.806793213
China,Taipei,2014,4.224392891,34.73578644,59.14355087
China,Taipei,2018,4.991260529,50.74345016,0
China,Taipei City,2017,8.902898788,90.51100159,0
China,Taishan,2018,10.59724236,88.59507751,0.220764607
China,Taishan,2019,5.105084419,52.38653946,12.72788429
China,Taishan Qu,2018,8.739562035,89.49842834,1.265463233
China,Taishan Qu,2019,8.447537422,86.51971436,4.336579323
China,Taitung,2014,7.26235199,51.23978806,40.46739197
China,Taiyuan,2014,8.580375671,88.31149292,2.107936621
China,Taiyuan,2015,8.546952248,87.54093933,3.181903124
China,Taiyuan,2016,7.878318787,83.67311096,7.876562595
China,Taiyuan,2017,14.43515968,72.41704559,10.00590801
China,Taiyuan,2018,8.915895462,90.64310455,0
China,Taiyuan Shi,2018,3.017347336,23.3476429,66.85530853
China,Taiyuan Shi,2019,8.866684914,90.14281464,0
China,Taizhou,2014,8.940765381,90.89593506,0
China,Taizhou,2015,8.617251396,88.25688171,2.165235519
China,Taizhou,2016,8.607111931,87.48225403,3.071941137
China,Taizhou,2017,5.807736874,53.34322357,39.8262825
China,Taizhou,2018,8.875325203,90.23067474,7.45E-09
China,Taizhou(Jiangsu Province),2018,0.528658748,8.055220604,59.31750107
China,Taizhou(Jiangsu Province),2019,8.295495033,86.6257019,4.47160387
China,Taizhou(Zhejiang Province),2015,5.354027748,65.63066864,25.2685585
China,Taizhou(Zhejiang Province),2016,7.419279099,80.31943512,11.36711597
China,Taizihe District,2015,9.970293999,89.0553894,0.106316701
China,Taizihe District,2016,8.905080795,90.5331192,0
China,Taizihe Qu,2018,8.119112015,26.91545868,20.92351913
China,Taizihe Qu,2019,3.759928703,25.9877739,51.18464661
China,Tangshan,2014,2.37716198,13.55538273,71.92985535
China,Tangshan,2015,8.189722061,83.42605591,7.609974384
China,Tangshan,2016,7.277606964,72.97389984,18.8096447
China,Tangshan,2017,5.070354939,19.82988739,35.92250824
China,Tangshan,2018,6.662536144,64.09833527,28.33264542
China,Tangshan Shi,2018,9.879203796,82.14592743,7.002030373
China,Tangshan Shi,2019,7.803929806,82.72400665,8.406751633
China,Tangwanghe District,2015,1.890649199,10.39440536,54.35237503
China,Tangwanghe District,2016,8.911328316,90.59667206,0
China,Tangwanghe District,2018,8.833555222,89.73120117,0.522631824
China,Tangwanghe District,2019,8.480647087,87.19974518,2.802660942
China,Taobei Qu,2015,5.614562035,47.78789139,33.90726089
China,Taobei Qu,2016,8.04250145,81.31111908,3.162439585
China,Taocheng Qu,2018,5.337227821,22.11090851,64.29065704
China,Taocheng Qu,2019,1.603432059,10.54161072,87.36128235
China,Taoshan Qu,2015,1.096823931,5.023199558,87.60057831
China,Taoshan Qu,2016,2.643911362,19.48329926,76.56394196
China,Taoshan Qu,2018,6.54228878,8.006928444,78.38201141
China,Taoshan Qu,2019,8.94180584,90.90649414,0
China,Taoyuan,2014,5.48660326,11.36915684,77.71356964
China,Taoyuan,2018,1.076892376,10.02894115,87.71934509
China,Taoyuan City,2017,8.929950714,90.78594971,0
China,Tap Mun,2018,5.121768951,53.04347992,38.05487442
China,Tap Mun,2019,4.088607788,37.14485168,54.88114548
China,Tianhe Qu,2018,2.287981749,5.538275242,91.00252533
China,Tianhe Qu,2019,1.53324306,15.56811523,4.062850952
China,Tianjiaan Qu,2015,1.591714621,9.902947426,87.55323792
China,Tianjiaan Qu,2016,6.948666573,72.50985718,18.70594406
China,Tianjin,2014,8.892503738,90.40529633,0
China,Tianjin,2015,2.613303185,13.06040478,73.04320526
China,Tianjin,2016,3.57502532,32.50591278,62.44076157
China,Tianjin,2017,8.920647621,90.69145203,0
China,Tianjin,2018,1.462575555,11.02260685,85.12055206
China,Tianqiao Qu,2018,1.673023224,14.29810524,22.81944275
China,Tianqiao Qu,2019,4.678890705,37.78197479,56.79366684
China,Tianshan Qu,2018,8.926448822,90.75035095,7.45E-09
China,Tianshan Qu,2019,1.862210989,28.99536514,68.46854401
China,Tianshui,2015,2.012235641,10.93788624,84.41335297
China,Tianshui,2016,2.14751339,12.46539211,84.05191803
China,Tianshui,2017,6.994023323,69.07945251,22.92493248
China,Tianshui,2018,2.569571495,14.6007843,80.01134491
China,Tianxin Qu,2018,8.587041855,86.72917938,3.986340284
China,Tianxin Qu,2019,3.045163631,21.62454033,74.01331329
China,Tianya Qu,2018,7.547791004,79.08753967,12.87927914
China,Tianya Qu,2019,2.45940733,22.53096581,74.29055786
China,Tianyuan Qu,2018,0.974692464,8.686374664,89.76076508
China,Tianyuan Qu,2019,8.940244675,90.89065552,0
China,"Tiedong District, Anshan",2018,7.442761421,73.47658539,18.23009109
China,"Tiedong District, Anshan",2019,1.218976736,12.03478146,43.65744019
China,Tiedong Qu,2015,8.876475334,90.24232483,0
China,Tiedong Qu,2016,8.257863998,84.24388885,6.73823452
China,Tiedong Qu,2018,2.318800449,17.76465416,79.76416016
China,Tiedong Qu,2019,6.128189087,15.69354725,65.56114197
China,Tieling,2017,1.129826427,9.932807922,88.33618164
China,Tieling,2018,0.665714979,4.513885021,94.03836823
China,Tieling Shi,2019,3.211606264,32.38021469,56.2820015
China,Tieling Xian,2018,6.80624342,65.81169128,26.5633316
China,Tieling Xian,2019,5.032849789,30.89892578,63.28062439
China,Tieshan Qu,2015,3.350924492,25.75130844,69.80691528
China,Tieshan Qu,2016,1.117196798,9.936868668,55.09956741
China,Tieshan Qu,2018,8.535545349,87.52519226,3.502950907
China,Tieshan Qu,2019,1.959008694,11.8504858,83.45664978
China,Tiexi,2018,4.599498272,33.19204712,60.09629822
China,Tiexi,2019,6.930046082,67.93282318,21.12915421
China,"Tiexi District, Siping",2018,3.600507736,27.8010025,68.04420471
China,"Tiexi District, Siping",2019,2.441105366,17.80722618,78.71823883
China,Tiexi Qu,2015,2.452798367,14.04700565,76.07242584
China,Tiexi Qu,2016,2.80518961,28.53170967,68.42292786
China,Tiexi Qu,2018,2.664691448,19.75719452,76.43911743
China,Tiexi Qu,2019,4.128144741,38.44256592,56.87067795
China,Tinghu Qu,2018,5.060487747,17.82184029,74.78398132
China,Tinghu Qu,2019,3.634374142,28.73686981,67.12164307
China,Tongan,2018,2.495263338,20.09371376,76.95611572
China,Tongan,2019,7.319959164,73.95191193,17.76175499
China,Tongchuan,2014,8.930740356,90.79405975,0
China,Tongchuan,2015,2.782856464,25.71855927,64.94724274
China,Tongchuan,2016,3.945763111,13.86095428,80.74543762
China,Tongchuan,2017,0.924518526,7.130801678,87.73643494
China,Tongchuan,2018,7.620117188,78.08439636,13.28310013
China,Tongchuan Qu,2015,0.376589745,3.315880537,27.8687706
China,Tongchuan Qu,2016,8.661709785,89.03313446,1.902455091
China,Tongchuan Qu,2018,3.885572195,30.15931129,65.27178192
China,Tongchuan Qu,2019,7.589086533,76.21392822,15.3818512
China,Tongguan Qu,2015,8.136435509,83.36839294,1.26860106
China,Tongguan Qu,2016,0.669870853,5.662496567,35.2078743
China,Tongguan Qu,2018,8.84543705,7.522306919,82.08080292
China,Tongguan Qu,2019,4.184165478,39.16963959,55.78692245
China,Tonghua,2015,8.665346146,89.08203125,1.925622225
China,Tonghua,2016,0.293733954,2.520773411,96.85953522
China,Tonghua,2017,7.402967453,72.4883194,19.37651443
China,Tonghua,2018,8.479459763,86.8381958,4.376844883
China,Tonghua Shi,2015,1.751932859,12.15970707,54.95300293
China,Tonghua Shi,2016,4.176104546,35.18055344,59.60359955
China,Tonghua Shi,2018,2.606491566,14.92720318,80.83919525
China,Tonghua Shi,2019,7.622447491,80.97200775,10.91696358
China,Tongliao,2017,6.14643383,7.640819073,84.20613098
China,Tongliao,2018,3.236673594,22.46794128,72.91656494
China,Tongling,2017,3.804697037,20.67393875,74.72489166
China,Tongling,2018,11.36837482,84.37116241,1.091590166
China,Tongling Shi,2015,4.467821598,48.09423447,45.77051163
China,Tongling Shi,2016,6.375755787,53.25786591,39.76906204
China,Tongling Shi,2018,3.056985617,28.18648338,68.05163574
China,Tongling Shi,2019,1.120627284,8.891298294,83.16725159
China,Tongren,2015,8.886827469,90.34757233,0
China,Tongren,2016,4.913009644,23.12428856,43.86062241
China,Tongren,2017,5.896510124,60.71263123,29.7029705
China,Tongren,2018,7.496193409,78.44657135,13.76035786
China,Tongren,2019,8.83898735,90.18543243,0.633137226
China,Tongren Xian,2015,0.378673494,2.311986685,0.697367668
China,Tongren Xian,2016,6.808941841,66.44291687,25.25071716
China,Tongren Xian,2018,2.965205431,11.52311516,84.76855469
China,Tongren Xian,2019,3.200488567,25.57347488,70.9945755
China,Tongshan Qu,2018,2.873341322,5.782994747,41.86036301
China,Tongshan Qu,2019,8.221863747,86.19553375,5.093333721
China,Tuen Mun,2018,1.270696044,11.76554775,86.67902374
China,Tuen Mun,2019,4.412787437,15.65623283,73.80869293
China,Tunxi District,2018,2.619428396,26.63027573,0
China,Tunxi District,2019,2.246386051,22.81822395,3.076766968
China,Tunxi Qu,2015,2.038951159,13.54966164,82.33970642
China,Tunxi Qu,2016,7.590975761,77.17332458,0
China,Tunxi Qu,2018,7.409188271,72.52552032,19.55872345
China,Tunxi Qu,2019,5.713516712,19.07151985,66.22885132
China,Turpan,2017,6.33632803,18.72604179,71.24362183
China,Turpan,2018,6.475570679,67.25093079,25.18988609
China,Ulanqab,2017,4.573652744,38.46505356,56.11725235
China,Ulanqab,2018,8.925642967,90.74215698,0
China,Urumqi,2014,1.993123412,19.20503235,78.63079834
China,Urumqi,2015,3.629620075,27.11582565,68.35460663
China,Urumqi,2016,9.676525116,7.048162937,71.5903244
China,Urumqi,2017,70.82609558,8.726917267,16.6571064
China,Urumqi,2018,63.6687088,0,22.92683411
China,Wafangdian,2014,65.02468872,10.92389584,3.985257387
China,Wafangdian,2015,77.57587433,4.140368938,9.402007103
China,Wafangdian,2016,17.25217438,10.80400372,51.52046204
China,Wafangdian,2017,94.98976898,0,0
China,Wafangdian,2018,58.5758667,17.68502998,14.07644939
China,Wafangdian Shi,2018,87.76785278,0,0
China,Wafangdian Shi,2019,90.77275848,0,0
China,Wancheng Qu,2015,88.70087433,0,5.96E-08
China,Wancheng Qu,2016,57.9601326,0,29.29593658
China,Wancheng Qu,2018,92.46038818,0.151741028,0.121762931
China,Wancheng Qu,2019,35.06497955,53.36021423,5.106421471
China,Wanghua Qu,2018,21.53845024,66.90966034,11.53085041
China,Wanghua Qu,2019,10.91233921,87.42149353,1.331367612
China,Wangyi Qu,2018,19.67681503,73.13917542,7.184010506
China,Wangyi Qu,2019,85.22593689,0,2.067628622
China,Wanli Qu,2018,80.8012085,2.168016672,9.95737648
China,Wanli Qu,2019,82.03651428,2.351204634,15.0686264
China,Wanxiu Qu,2015,32.18731308,41.23155975,5.390796661
China,Wanxiu Qu,2016,78.62089539,0,0
China,Wanxiu Qu,2018,22.04280853,71.16653442,2.326443434
China,Wanxiu Qu,2019,32.03488159,64.48836517,0.945754707
China,Wei Nan,2018,14.15173435,60.59582901,10.47128677
China,Wei Nan,2019,21.97136688,70.86117554,5.357189655
China,Wei'nan,2015,77.83324432,1.011606812,9.905749321
China,Wei'nan,2016,78.30860901,0,0
China,"Weibin District, Xinxiang",2015,24.91224861,67.98943329,7.038317204
China,"Weibin District, Xinxiang",2016,14.63438892,84.51974487,0.845865965
China,"Weibin District, Xinxiang",2018,56.58864975,26.01614571,7.759229183
China,"Weibin District, Xinxiang",2019,8.95539093,91.04460907,0
China,Weibin Qu,2015,38.81040192,50.33582306,7.686275005
China,Weibin Qu,2016,64.55014038,20.68735886,9.301638603
China,Weibin Qu,2018,16.76930809,77.99488831,5.235804081
China,Weibin Qu,2019,64.1802063,0,21.92865562
China,"Weicheng District, Weifang",2018,68.52116394,0.082844384,19.24174881
China,Weicheng Qu,2018,52.80877686,0,24.66266632
China,Weicheng Qu,2019,88.73999786,0.657544434,0.744695783
China,Weidu Qu,2015,37.2506485,56.29591751,6.453433037
China,Weidu Qu,2016,84.92575836,0,0
China,Weidu Qu,2018,75.83840942,0,11.15397835
China,Weidu Qu,2019,24.02331734,69.64865875,5.113663673
China,Weifang,2014,84.41920471,8.851559639,1.182917595
China,Weifang,2015,63.44997025,0.108846352,26.367239
China,Weifang,2016,11.95468235,86.34063721,1.704680443
China,Weifang,2017,58.61871719,0.085011505,31.14442825
China,Weifang,2018,23.37858963,67.42076874,4.20405674
China,Weihai,2014,72.48406219,15.4495554,10.63965607
China,Weihai,2015,41.66915512,33.70350647,15.11322212
China,Weihai,2016,46.72090912,46.73623276,6.00936079
China,Weihai,2017,64.62670135,0,18.97394753
China,Weihai,2018,91.17111206,0,0
China,Weihai Shi,2018,48.07943344,0,35.18319321
China,Weihai Shi,2019,74.54171753,2.870061159,13.61782646
China,Weinan,2014,90.23918152,0.009019662,1.952768087
China,Weinan,2015,92.30747986,0,0
China,Weinan,2016,1.234902143,1.059528232,45.8361702
China,Weinan,2017,11.36375427,1.317183852,48.40190125
China,Weinan,2018,96.04174805,0,0.221762896
China,Weinan Shi,2018,91.18281555,0,1.324103355
China,Weinan Shi,2019,93.68211365,0.057625603,4.51683712
China,Weiyang Qu,2018,14.72541618,0.765496016,33.77760696
China,Weiyang Qu,2019,57.36706161,1.02008152,8.498386383
China,Wendeng,2014,55.25,9.20637989,19.80596161
China,Wendeng,2015,2.574130297,24.29108429,16.35146713
China,Wendeng,2016,93.75727844,0.049689252,6.100597382
China,Wendeng,2017,0.249275342,2.139245749,82.19950867
China,Wendeng,2018,0.194228321,1.666826487,64.04702759
China,Wendeng Qu,2018,0.290387303,2.492079735,95.75698853
China,Wendeng Qu,2019,0.231601521,1.987555504,76.37088013
China,Wenfeng Qu,2018,43.11637878,0,13.25607681
China,Wenfeng Qu,2019,99.94152069,0,0
China,Wenshan,2017,0.388042212,3.75585866,39.36671829
China,Wenshan,2018,89.55625916,0.094091065,3.147526741
China,Wenshan Shi,2015,0.214010119,1.836628079,70.57157135
China,Wenshan Shi,2016,0.781351149,7.55475378,80.91183472
China,Wenshan Shi,2018,65.48683167,0.161259785,29.72828674
China,Wenshan Shi,2019,43.96508026,44.29398346,7.504498005
China,Wenzhou,2014,0.617550492,5.864993095,86.00997925
China,Wenzhou,2015,18.47925568,16.11822128,22.77350235
China,Wenzhou,2016,66.2479248,0.298757583,26.40470123
China,Wenzhou,2017,0.536976695,5.033583164,88.56414032
China,Wenzhou,2018,3.833602428,38.83082581,29.82787132
China,Wenzhou Shi,2018,7.620018959,9.06090641,16.0758934
China,Wenzhou Shi,2019,77.95465851,0.151513413,3.656837463
China,Wolong Qu,2015,57.55478287,0.431022793,35.0965004
China,Wolong Qu,2016,0.928274632,9.235230446,42.04423523
China,Wolong Qu,2018,60.32187271,0.019642137,24.60308456
China,Wolong Qu,2019,59.95571899,0.125075057,26.86480331
China,Wu Yang Li,2018,32.29873276,1.217886448,57.2677536
China,Wu Yang Li,2019,87.30475616,0.055637859,8.287666321
China,Wuchang Qu,2018,44.8633461,0.754049838,42.13109207
China,Wuchang Qu,2019,32.79647827,0.611363888,32.36781693
China,Wucheng Qu,2018,99.9375,0,0
China,Wucheng Qu,2019,53.73169708,0.282091886,29.14042282
China,Wudu Qu,2015,1.984426975,20.14814377,5.512252808
China,Wudu Qu,2016,0.382150143,3.847202301,7.893089294
China,Wudu Qu,2018,42.73148346,0.423826396,29.1108017
China,Wudu Qu,2019,63.07408524,0.396744907,21.69072151
China,Wuerhe Qu,2018,62.46702576,0.352342933,26.87401199
China,Wuerhe Qu,2019,15.56107616,0.159987301,12.6050024
China,Wuhai,2017,98.34680176,0,1.19E-07
China,Wuhai,2018,32.98952866,1.428303123,46.55098724
China,Wuhai,2019,49.95258331,0.541443229,34.61950302
China,Wuhan,2014,13.31147289,1.803341627,80.68696594
China,Wuhan,2015,1.154146791,10.62262154,23.80408478
China,Wuhan,2016,51.66505432,0,14.95906067
China,Wuhan,2017,49.66040802,12.4849329,30.28868675
China,Wuhan,2018,90.51608276,1.618570924,0.78057766
China,Wuhan Shi,2018,58.71754456,0.543805122,37.2412796
China,Wuhan Shi,2019,0.281621695,2.416808844,92.86473083
China,Wuhou Qu,2018,35.9192009,7.638027668,32.86412048
China,Wuhou Qu,2019,62.82917023,0.293303281,23.46764946
China,Wuhu,2014,63.61042786,0.437345892,25.87156677
China,Wuhu,2015,99.99250031,0,0
China,Wuhu,2016,0.203250721,1.744301558,67.02397156
China,Wuhu,2017,1.404952049,5.980753899,19.3551178
China,Wuhu,2018,68.94392395,3.715185404,7.73456955
China,Wuhu Shi,2018,11.24821949,1.173122287,43.96514893
China,Wuhu Shi,2019,0.28961581,2.48541379,95.50084686
China,Wuhua Qu,2018,31.29958534,1.735471368,48.804245
China,Wuhua Qu,2019,1.15607965,2.446399212,93.13072205
China,Wujiagang Qu,2018,32.99417877,1.497648478,64.68055725
China,Wujiagang Qu,2019,75.88407135,0,1.174100876
China,Wujiang,2014,2.824440956,5.358726501,31.23615265
China,Wujiang,2015,0.360619068,3.378583193,59.85353851
China,Wujiang,2016,10.6802206,1.502179265,55.21534729
China,Wujiang,2017,1.818984985,18.4438839,10.15126801
China,Wujiang,2018,58.62435913,0.156838283,27.67546463
China,Wujiang Qu,2018,0.29356885,2.519367218,96.80549622
China,Wujiang Qu,2019,98.78859711,0,1.173659801
China,Wujiaqu,2017,0.635719121,1.977122545,75.56466675
China,Wujiaqu,2018,0.290584385,2.493763924,95.82170105
China,Wujiaqu Shi,2015,0.229561955,1.970045686,75.69807434
China,Wujiaqu Shi,2016,83.07572174,7.283568859,0.887051582
China,Wujiaqu Shi,2018,0.193451375,1.660202861,63.7925148
China,Wujiaqu Shi,2019,99.9670105,0,0
China,Wujin Qu,2018,37.35392761,0.854861379,42.59333038
China,Wujin Qu,2019,91.59938812,0,0.221763134
China,Wulanchabu Shi,2018,0.2558406,2.195558548,84.36330414
China,Wulanchabu Shi,2019,16.45264053,0.973419428,44.57061768
China,Wulanhaote Shi,2015,97.99191284,0,0
China,Wulanhaote Shi,2016,0.269750297,2.314987421,88.95230103
China,Wulanhaote Shi,2018,43.14914322,0.406360447,29.51241684
China,Wulanhaote Shi,2019,0.259158611,2.224084139,85.45938873
China,Wuling District,2018,0.260033101,2.231598377,85.74811554
China,Wuling District,2019,50.131073,0.559545338,39.43439484
China,Wuling Qu,2018,26.79047012,0.946246386,48.12171173
China,Wuling Qu,2019,3.267471313,33.2186203,0
China,Wulingyuan District,2018,47.85000229,0,0
China,Wulingyuan District,2019,21.6622715,0.910446107,3.73E-09
China,Wulumuqi Shi,2018,43.22338104,56.71881866,0
China,Wulumuqi Shi,2019,54.67556381,3.833069324,2.263702393
China,Wuwei,2015,22.57573318,0,0
China,Wuwei,2016,28.88940811,62.06207657,0.121762887
China,Wuwei,2017,63.73199844,0,0
China,Wuwei,2018,63.46064758,16.69151306,0
China,Wuxi,2014,60.92094421,8.800979614,0
China,Wuxi,2015,39.02996063,10.57533264,3.000171661
China,Wuxi,2016,39.10714722,37.32828903,0
China,Wuxi,2017,22.6471653,23.36811638,0
China,Wuxi,2018,45.97259903,0,0
China,Wuxi Shi,2018,43.75727844,24.21835136,0
China,Wuxi Shi,2019,55.50755692,0,0
China,Wuxing Qu,2018,56.10187531,16.6028347,0.242429972
China,Wuxing Qu,2019,89.13757324,2.108714581,0.241334051
China,Wuzhong,2017,8.878927231,90.26727295,0
China,Wuzhong,2018,8.834569931,89.81632996,0
China,Wuzhong Qu,2018,8.856601715,90.04029846,0
China,Wuzhong Qu,2019,9.423966408,89.44381714,0.360293537
China,Wuzhou,2017,12.44531345,84.12224579,2.400390863
China,Wuzhou,2018,9.429353714,87.10760498,1.659316778
China,Xi An,2014,7.767849922,78.97154999,0
China,Xi An,2015,8.498596191,86.40060425,0
China,Xi An,2016,8.672216415,84.87818909,1.777783871
China,Xi An,2017,7.731906414,78.60609436,3.73E-09
China,Xi An,2018,5.438714981,59.25327682,8.973018646
China,Xi Xiang,2018,2.402785063,5.938338757,1.029614806
